phase,model_name,display_name,params,folds_used,mean_log_loss,mean_brier,mean_accuracy,mean_auc,std_log_loss,std_brier,std_accuracy,std_auc
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.25; l1_ratio=0.5; lambda=4; model_name=glm_elastic_net; penalty_family=elastic_net,5,0.6396614581842793,0.2252926113506942,0.631578947368421,0.6967821067821067,0.10318028537618015,0.04390396478809012,0.11040093138633172,0.13699201363478178
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.25; l1_ratio=0.3; lambda=4; model_name=glm_elastic_net; penalty_family=elastic_net,5,0.6411627814442132,0.22541715941238852,0.6210526315789473,0.7037662337662338,0.1194136110571634,0.05007957686864036,0.11721609184905309,0.1341089174480871
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.0625; l1_ratio=0.3; lambda=16; model_name=glm_elastic_net; penalty_family=elastic_net,5,0.6425316277991093,0.226018211209343,0.5894736842105263,0.6987806637806637,0.04088478918018676,0.01937239838426234,0.07735230766683719,0.11855815772970613
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.125; l1_ratio=0.7; lambda=8; model_name=glm_elastic_net; penalty_family=elastic_net,5,0.6437051828688635,0.2268478981090311,0.6105263157894736,0.6940764790764791,0.0507878028535676,0.023872443968227203,0.11815760168759815,0.11391116455927949
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.25; l1_ratio=0.15; lambda=4; model_name=glm_elastic_net; penalty_family=elastic_net,5,0.6458825752905079,0.22691379323396493,0.6105263157894736,0.7058297258297258,0.1320798108896646,0.05467063310431636,0.11815760168759815,0.13263344760855714
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.5; l1_ratio=0.95; lambda=2; model_name=glm_elastic_net; penalty_family=elastic_net,5,0.6470574427367504,0.22793996829012292,0.631578947368421,0.6923953823953823,0.12585952420826757,0.051816832999667065,0.11040093138633172,0.137513584658439
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.5; l1_ratio=0.85; lambda=2; model_name=glm_elastic_net; penalty_family=elastic_net,5,0.6476691017212117,0.22800292621423557,0.6210526315789473,0.6946681096681097,0.13072042041959503,0.05365005412101888,0.11721609184905309,0.13609187591573113
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.03125; l1_ratio=0.15; lambda=32; model_name=glm_elastic_net; penalty_family=elastic_net,5,0.6486043204354208,0.22852002624685216,0.5894736842105263,0.716962481962482,0.02920202372826111,0.01409837952048782,0.07735230766683719,0.10738441245515311
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.5; l1_ratio=0.7; lambda=2; model_name=glm_elastic_net; penalty_family=elastic_net,5,0.6493715134154062,0.22837372573760173,0.6210526315789473,0.699004329004329,0.13752316413594043,0.05612438043451188,0.11721609184905309,0.13192342204593077
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.25; l1_ratio=0.05; lambda=4; model_name=glm_elastic_net; penalty_family=elastic_net,5,0.6495974630331679,0.22811489482942743,0.6,0.7057215007215006,0.14029764072268505,0.05738169920356849,0.09761703679469162,0.1330288222981604
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.125; l1_ratio=0.85; lambda=8; model_name=glm_elastic_net; penalty_family=elastic_net,5,0.6502479084072347,0.22971261065450083,0.6105263157894736,0.6735569985569986,0.04352703819741967,0.020670892236627186,0.07877173445839876,0.11555146595799519
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.5; l1_ratio=0.5; lambda=2; model_name=glm_elastic_net; penalty_family=elastic_net,5,0.6530345458177906,0.22933231799051054,0.6210526315789473,0.6967316017316018,0.1476555637314241,0.059663982162845096,0.12631578947368421,0.1334634281275271
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.125; l1_ratio=0.95; lambda=8; model_name=glm_elastic_net; penalty_family=elastic_net,5,0.6547235284971813,0.23171093905324397,0.6105263157894737,0.6641486291486292,0.04155175029511347,0.019785456865229364,0.09761703679469162,0.13030141310865334
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.5; l1_ratio=0.3; lambda=2; model_name=glm_elastic_net; penalty_family=elastic_net,5,0.6582593626899595,0.23096987346255263,0.6,0.6943001443001443,0.15700688616140634,0.06278479707892862,0.10837505411565265,0.1325642179701689
train_to_validation,glm_elastic_net,Elastic Net GLM,c=0.0625; l1_ratio=0.5; lambda=16; model_name=glm_elastic_net; penalty_family=elastic_net,5,0.660302931554589,0.23410895582713148,0.6,0.6615584415584415,0.034790777238915084,0.016811198017655803,0.12275688199674316,0.14183053664951967
