phase,model_name,display_name,params,folds_used,mean_log_loss,mean_brier,mean_accuracy,mean_auc,std_log_loss,std_brier,std_accuracy,std_auc
train_to_validation,mars_hinge,MARS Hinge,c=0.1; feature_cap=4; interaction_degree=1; knots_per_feature=4,5,0.6061035365399641,0.20875955382556483,0.7130434782608697,0.7624383116883118,0.039458498089804235,0.018759829952711884,0.06360321234055562,0.08924726074736396
train_to_validation,mars_hinge,MARS Hinge,c=0.1; feature_cap=6; interaction_degree=1; knots_per_feature=4,5,0.6063415293550125,0.20892277405000134,0.6608695652173913,0.750765873015873,0.035293374143928975,0.016824820558578223,0.05768043113661565,0.07694503951025689
train_to_validation,mars_hinge,MARS Hinge,c=0.5; feature_cap=2; interaction_degree=1; knots_per_feature=3,5,0.6064465180312784,0.20939093240577322,0.6565217391304348,0.7412388167388168,0.055833087819954726,0.024469976039602877,0.058976782461958845,0.07841796720913569
train_to_validation,mars_hinge,MARS Hinge,c=0.5; feature_cap=4; interaction_degree=1; knots_per_feature=3,5,0.6068095847070923,0.21009159705972996,0.6739130434782609,0.7337200577200578,0.04237513220365795,0.017747169862172348,0.027498066610159803,0.041120725421192904
train_to_validation,mars_hinge,MARS Hinge,c=0.1; feature_cap=2; interaction_degree=1; knots_per_feature=3,5,0.6097664485419085,0.2103679774820678,0.7,0.7574859307359308,0.043091196609039775,0.020336581680325542,0.07580693814853344,0.09649964437100308
train_to_validation,mars_hinge,MARS Hinge,c=0.1; feature_cap=2; interaction_degree=1; knots_per_feature=4,5,0.6099462448408761,0.2104289363705667,0.7043478260869566,0.7571049783549786,0.043346758971298464,0.020461654929020533,0.07605589428059087,0.09712235140871017
train_to_validation,mars_hinge,MARS Hinge,c=0.1; feature_cap=4; interaction_degree=2; knots_per_feature=3,5,0.6113309740615287,0.21095899050087547,0.7086956521739131,0.7524090909090908,0.037649580506071374,0.01804405122450196,0.05601782055097881,0.08472289373289382
train_to_validation,mars_hinge,MARS Hinge,c=0.1; feature_cap=6; interaction_degree=2; knots_per_feature=3,5,0.6122800369758234,0.2114251567740198,0.6521739130434783,0.742556277056277,0.033347370517736404,0.01605430244618117,0.05499613322031964,0.07463911079992412
train_to_validation,mars_hinge,MARS Hinge,c=0.1; feature_cap=4; interaction_degree=2; knots_per_feature=4,5,0.6128453708643553,0.21166280067553137,0.7,0.7482792207792208,0.037427307796650315,0.01797286393896954,0.05735176503596921,0.08703831769305734
train_to_validation,mars_hinge,MARS Hinge,c=0.1; feature_cap=6; interaction_degree=2; knots_per_feature=4,5,0.613458479198217,0.21200335453339667,0.6391304347826087,0.7385753968253967,0.03381899209631882,0.016290773952974215,0.06086956521739129,0.07783080102036939
train_to_validation,mars_hinge,MARS Hinge,c=0.1; feature_cap=2; interaction_degree=2; knots_per_feature=3,5,0.614271367150258,0.21231006717128603,0.7,0.7510097402597404,0.04166328092067717,0.019801854854714706,0.07580693814853344,0.09630516050824255
train_to_validation,mars_hinge,MARS Hinge,c=0.1; feature_cap=2; interaction_degree=2; knots_per_feature=4,5,0.61486029767994,0.21267866064088548,0.691304347826087,0.749485930735931,0.041878844164761106,0.019899159470947596,0.07826086956521738,0.09704463648715707
train_to_validation,mars_hinge,MARS Hinge,c=0.5; feature_cap=6; interaction_degree=1; knots_per_feature=3,5,0.6161346130754891,0.2142874907405951,0.6521739130434783,0.71504329004329,0.02391136534912768,0.010429462302804674,0.030743773095067265,0.026807842973544337
